admin_code,admin_level,region_name_en,region_name_ru,country_iso,federal_district,occupation_category,occupation_code,wage_value,currency,wage_period,wage_measure,survey_type,year,population,parent_admin_code,classification_system,data_availability,source,last_updated
53,1,Orenburg Oblast,Оренбургская область,RU,Volga,Service and sales workers,5,42702.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
53,1,Orenburg Oblast,Оренбургская область,RU,Volga,"Skilled agricultural, forestry and fishery workers",6,55979.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
53,1,Orenburg Oblast,Оренбургская область,RU,Volga,Craft and related trades workers,7,79981.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
53,1,Orenburg Oblast,Оренбургская область,RU,Volga,Plant and machine operators and assemblers,8,78507.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
53,1,Orenburg Oblast,Оренбургская область,RU,Volga,Elementary occupations,9,36794.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Total,,67586.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Managers,1,107471.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Professionals,2,67019.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Technicians and associate professionals,3,55537.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Clerical support workers,4,52106.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Service and sales workers,5,43428.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,"Skilled agricultural, forestry and fishery workers",6,71967.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Craft and related trades workers,7,80528.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Plant and machine operators and assemblers,8,81932.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
56,1,Penza Oblast,Пензенская область,RU,Volga,Elementary occupations,9,41616.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Total,,78322.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Managers,1,133994.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Professionals,2,79788.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Technicians and associate professionals,3,69809.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Clerical support workers,4,53303.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Service and sales workers,5,53787.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,"Skilled agricultural, forestry and fishery workers",6,62368.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Craft and related trades workers,7,86168.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Plant and machine operators and assemblers,8,76866.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
36,1,Samara Oblast,Самарская область,RU,Volga,Elementary occupations,9,46007.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Total,,64230.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Managers,1,116635.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Professionals,2,65049.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Technicians and associate professionals,3,57102.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Clerical support workers,4,46114.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Service and sales workers,5,43336.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,"Skilled agricultural, forestry and fishery workers",6,62727.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Craft and related trades workers,7,76212.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Plant and machine operators and assemblers,8,68785.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
63,1,Saratov Oblast,Саратовская область,RU,Volga,Elementary occupations,9,34181.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Total,,69285.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Managers,1,112977.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Professionals,2,69494.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Technicians and associate professionals,3,54208.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Clerical support workers,4,41922.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Service and sales workers,5,43518.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,"Skilled agricultural, forestry and fishery workers",6,43349.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Craft and related trades workers,7,84324.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Plant and machine operators and assemblers,8,81201.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
73,1,Ulyanovsk Oblast,Ульяновская область,RU,Volga,Elementary occupations,9,36233.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Volga,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Total,,102815.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Managers,1,168971.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Professionals,2,103654.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Technicians and associate professionals,3,98518.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Clerical support workers,4,66110.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Service and sales workers,5,64154.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,"Skilled agricultural, forestry and fishery workers",6,67517.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Craft and related trades workers,7,109244.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Plant and machine operators and assemblers,8,112925.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
RU-FD-Ural,0,Ural Federal District,Уральский федеральный округ,RU,Ural,Elementary occupations,9,54484.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-NAT,OKZ,federal_district,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Total,,70143.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Managers,1,114222.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Professionals,2,64318.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Technicians and associate professionals,3,64519.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Clerical support workers,4,42440.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Service and sales workers,5,45034.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,"Skilled agricultural, forestry and fishery workers",6,50351.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Craft and related trades workers,7,94473.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Plant and machine operators and assemblers,8,78594.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
37,1,Kurgan Oblast,Курганская область,RU,Ural,Elementary occupations,9,39943.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Total,,91349.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Managers,1,156843.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Professionals,2,94581.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Technicians and associate professionals,3,85699.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Clerical support workers,4,62765.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Service and sales workers,5,56928.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,"Skilled agricultural, forestry and fishery workers",6,68056.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Craft and related trades workers,7,96687.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Plant and machine operators and assemblers,8,93333.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
65,1,Sverdlovsk Oblast,Свердловская область,RU,Ural,Elementary occupations,9,50097.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Total,,128297.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Managers,1,204104.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Professionals,2,132268.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Technicians and associate professionals,3,126696.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Clerical support workers,4,78407.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Service and sales workers,5,83014.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,"Skilled agricultural, forestry and fishery workers",6,73483.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Craft and related trades workers,7,129987.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Plant and machine operators and assemblers,8,134273.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
71,1,Tyumen Oblast,Тюменская область,RU,Ural,Elementary occupations,9,70057.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Total,,83501.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Managers,1,142886.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Professionals,2,79420.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
75,1,Chelyabinsk Oblast,Челябинская область,RU,Ural,Technicians and associate professionals,3,75395.0,RUB,monthly,average_monthly_nominal_accrued_wage_october_survey,biennial_occupation_survey_57T,2025,,RU-FD-Ural,OKZ,federal_subject,https://rosstat.gov.ru/storage/mediabank/sved_57-t_2025.rar,2026-07-29
